,date,sentiment
488,2013-01-08,0.13333333333333336
489,2013-01-09,0.12611111111111115
490,2013-01-10,0.14733333333333334
491,2013-01-11,0.08024475524475523
492,2013-01-12,0.14940711462450598
493,2013-01-13,0.16666666666666669
494,2013-01-14,0.16309523809523815
495,2013-01-15,0.12872340425531922
496,2013-01-16,0.08750000000000001
497,2013-01-17,0.13488372093023263
498,2013-01-18,0.11666666666666668
499,2013-01-19,0.11304347826086956
500,2013-01-20,0.12
501,2013-01-21,0.13333333333333333
502,2013-01-22,0.18400000000000005
503,2013-01-23,0.14057971014492757
504,2013-01-24,0.11176470588235297
505,2013-01-25,0.12631578947368421
506,2013-01-26,0.11818181818181818
507,2013-01-27,0.1602150537634409
508,2013-01-28,0.12903225806451615
509,2013-01-29,0.1388888888888889
510,2013-01-30,0.059090909090909076
511,2013-01-31,0.1424822695035462
512,2013-02-01,0.08048780487804881
513,2013-02-02,0.029780076888285854
514,2013-02-03,0.05517241379310346
515,2013-02-04,0.1571428571428572
516,2013-02-05,0.05384615384615386
517,2013-02-06,0.019131097560975613
518,2013-02-07,0.057007575757575764
519,2013-02-08,0.03128205128205128
520,2013-02-09,0.05484848484848485
521,2013-02-10,0.062324929971988796
522,2013-02-11,0.1006568144499179
523,2013-02-12,0.017610313662945243
524,2013-02-13,0.025668449197860967
525,2013-02-14,0.02062379110251452
526,2013-02-15,0.0537313432835821
527,2013-02-16,0.009408602150537633
528,2013-02-17,0.09713438735177869
529,2013-02-18,0.14400000000000004
530,2013-02-19,0.07403846153846155
531,2013-02-20,0.06842403628117916
532,2013-02-21,0.046969696969696974
533,2013-02-22,0.027642276422764227
534,2013-02-23,0.14101562499999976
535,2013-02-24,0.0796703296703297
536,2013-02-25,0.02336956521739131
537,2013-02-26,0.024728260869565227
538,2013-02-27,0.009966386554621847
539,2013-02-28,0.02361111111111111
540,2013-03-01,0.018635844748858446
541,2013-03-02,0.028078703703703706
542,2013-03-03,0.030208333333333334
543,2013-03-04,0.04805194805194806
544,2013-03-05,0.05343137254901962
545,2013-03-06,0.13101851851851856
546,2013-03-07,0.09
547,2013-03-08,0.047794117647058834
548,2013-03-09,0.03301767676767677
549,2013-03-10,0.07711864406779662
550,2013-03-11,0.023844282238442826
551,2013-03-12,0.04082943925233646
552,2013-03-13,0.0828571428571429
553,2013-03-14,0.09833333333333336
554,2013-03-15,0.01442953020134228
555,2013-03-16,0.03108108108108108
556,2013-03-17,0.04607843137254903
557,2013-03-18,0.012118335251246646
558,2013-03-19,0.03580052493438322
559,2013-03-20,0.07619047619047618
560,2013-03-21,0.05050000000000001
561,2013-03-22,0.09260784313725492
562,2013-03-23,0.08452380952380951
563,2013-03-24,0.11590909090909095
564,2013-03-25,0.027272727272727268
565,2013-03-26,0.013186813186813187
566,2013-03-27,0.02561576354679804
567,2013-03-28,0.04197388632872506
568,2013-03-29,0.027272727272727282
569,2013-03-30,0.03940646130728776
570,2013-03-31,0.06411290322580648
571,2013-04-01,0.08256067588325648
572,2013-04-02,0.06663082437275981
573,2013-04-03,0.06027554842161583
574,2013-04-04,0.05154166666666669
575,2013-04-05,0.061417858236039985
576,2013-04-06,0.05886200716845873
577,2013-04-07,0.0665222537878787
578,2013-04-08,0.0702238106875202
579,2013-04-09,0.06357132056233837
580,2013-04-10,0.0577980545876886
581,2013-04-11,0.05533973146904166
582,2013-04-12,0.05148263118994815
583,2013-04-13,0.03205462698736235
584,2013-04-14,0.03118958333333329
585,2013-04-15,0.049456738437001505
586,2013-04-16,0.05032627311174015
587,2013-04-17,0.033216969696969655
588,2013-04-18,0.05208333333333323
589,2013-04-19,0.042035073769767596
590,2013-04-20,0.0450680272108843
591,2013-04-21,0.04046356421356419
592,2013-04-22,0.052691919191919075
593,2013-04-23,0.029349951124144655
594,2013-04-24,0.12593656775003925
595,2013-04-25,0.1536191460055098
596,2013-04-26,0.3526213592233007
597,2013-04-27,0.369812644065891
598,2013-04-28,0.3540087192681533
599,2013-04-29,0.30363756613756604
600,2013-04-30,0.32414745437079745
601,2013-05-01,0.41265297503016757
602,2013-05-02,0.3774821869488537
603,2013-05-03,0.39372625673646067
604,2013-05-04,0.4061954139268251
605,2013-05-05,0.433400462962963
606,2013-05-06,0.4020818740165475
607,2013-05-07,0.4266301703163016
608,2013-05-08,0.3985861258083481
609,2013-05-09,0.36740740740740757
610,2013-05-10,0.33391368743615946
611,2013-05-11,0.060571261394432
612,2013-05-12,0.03588541666666667
613,2013-05-13,0.16273521238586772
614,2013-05-14,0.42196357514539373
615,2013-05-15,0.4607671164417789
616,2013-05-16,0.43467026109530243
617,2013-05-17,0.4103233830845771
618,2013-05-18,0.29768319448991737
619,2013-05-19,0.3352558066541119
620,2013-05-20,0.32397745571658637
621,2013-05-21,0.24372722400857466
622,2013-05-22,0.37746804230744263
623,2013-05-23,0.3012721631205677
624,2013-05-24,0.37002749140893487
625,2013-05-25,0.32641644325290464
626,2013-05-26,0.3314730639730643
627,2013-05-27,0.3473526422764229
628,2013-05-28,0.39132325141776964
629,2013-05-29,0.40323396094839614
630,2013-05-30,0.3778062360801783
631,2013-05-31,0.3130366472607854
632,2013-06-01,0.25737487605504394
633,2013-06-02,0.35995247148288984
634,2013-06-03,0.31301308539944933
635,2013-06-04,0.2921283194417524
636,2013-06-05,0.379507434944238
637,2013-06-06,0.29996840442338085
638,2013-06-07,0.3183496275605217
639,2013-06-08,0.33465651135005997
640,2013-06-09,0.3906646559428059
641,2013-06-10,0.30605377906976755
642,2013-06-11,0.2934025687336947
643,2013-06-12,0.07981684981684978
644,2013-06-13,0.016292868807838867
645,2013-06-14,0.032342704149933066
646,2013-06-15,0.024900793650793646
647,2013-06-16,0.015165415624131219
648,2013-06-17,0.005757575757575757
649,2013-06-18,0.033661887694145756
650,2013-06-19,0.06731452455590387
651,2013-06-20,0.05430894308943089
652,2013-06-21,0.018236914600550963
653,2013-06-22,0.009211045364891519
654,2013-06-23,0.014941002949852506
655,2013-06-24,0.03540350877192982
656,2013-06-25,0.04138634046890918
657,2013-06-26,0.02571929824561403
658,2013-06-27,0.025477386934673364
659,2013-06-28,0.018438395415472777
660,2013-06-29,0.03237463126843657
661,2013-06-30,0.023844961240310075
662,2013-07-01,0.015728228228228225
663,2013-07-02,0.0325019425019425
664,2013-07-03,0.028955399061032863
665,2013-07-04,0.04692867540029105
666,2013-07-05,0.03546856465005928
667,2013-07-06,0.05080844155844152
668,2013-07-07,0.04349999999999995
669,2013-07-08,0.027643865363735063
670,2013-07-09,0.025357575757575756
671,2013-07-10,0.17524309764309776
672,2013-07-11,0.1046491228070175
673,2013-07-12,0.11326430976430978
674,2013-07-13,0.08078155407283842
675,2013-07-14,0.05195852534562204
676,2013-07-15,0.018318024807662113
677,2013-07-16,0.030956580732700138
678,2013-07-17,0.06997698504027611
679,2013-07-18,0.05153846153846153
680,2013-07-19,0.028675496688741718
681,2013-07-20,0.05027522935779817
682,2013-07-21,0.062287685774946866
683,2013-07-22,0.03458455522971652
